MOFname,ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-2-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-1-all,mc_CRY-Z-2-all,mc_CRY-Z-3-all,mc_CRY-I-0-all,mc_CRY-I-1-all,mc_CRY-I-2-all,mc_CRY-I-3-all,mc_CRY-T-0-all,mc_CRY-T-1-all,mc_CRY-T-2-all,mc_CRY-T-3-all,mc_CRY-S-0-all,mc_CRY-S-1-all,mc_CRY-S-2-all,mc_CRY-S-3-all,D_mc_CRY-chi-0-all,D_mc_CRY-chi-1-all,D_mc_CRY-chi-2-all,D_mc_CRY-chi-3-all,D_mc_CRY-Z-0-all,D_mc_CRY-Z-1-all,D_mc_CRY-Z-2-all,D_mc_CRY-Z-3-all,D_mc_CRY-I-0-all,D_mc_CRY-I-1-all,D_mc_CRY-I-2-all,D_mc_CRY-I-3-all,D_mc_CRY-T-0-all,D_mc_CRY-T-1-all,D_mc_CRY-T-2-all,D_mc_CRY-T-3-all,D_mc_CRY-S-0-all,D_mc_CRY-S-1-all,D_mc_CRY-S-2-all,D_mc_CRY-S-3-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-chi-1-all,sum-mc_CRY-chi-2-all,sum-mc_CRY-chi-3-all,sum-mc_CRY-Z-0-all,sum-mc_CRY-Z-1-all,sum-mc_CRY-Z-2-all,sum-mc_CRY-Z-3-all,sum-mc_CRY-I-0-all,sum-mc_CRY-I-1-all,sum-mc_CRY-I-2-all,sum-mc_CRY-I-3-all,sum-mc_CRY-T-0-all,sum-mc_CRY-T-1-all,sum-mc_CRY-T-2-all,sum-mc_CRY-T-3-all,sum-mc_CRY-S-0-all,sum-mc_CRY-S-1-all,sum-mc_CRY-S-2-all,sum-mc_CRY-S-3-all,sum-D_mc_CRY-chi-0-all,sum-D_mc_CRY-chi-1-all,sum-D_mc_CRY-chi-2-all,sum-D_mc_CRY-chi-3-all,sum-D_mc_CRY-Z-0-all,sum-D_mc_CRY-Z-1-all,sum-D_mc_CRY-Z-2-all,sum-D_mc_CRY-Z-3-all,sum-D_mc_CRY-I-0-all,sum-D_mc_CRY-I-1-all,sum-D_mc_CRY-I-2-all,sum-D_mc_CRY-I-3-all,sum-D_mc_CRY-T-0-all,sum-D_mc_CRY-T-1-all,sum-D_mc_CRY-T-2-all,sum-D_mc_CRY-T-3-all,sum-D_mc_CRY-S-0-all,sum-D_mc_CRY-S-1-all,sum-D_mc_CRY-S-2-all,sum-D_mc_CRY-S-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,sum-lc-chi-0-all,sum-lc-chi-1-all,sum-lc-chi-2-all,sum-lc-chi-3-all,sum-lc-Z-0-all,sum-lc-Z-1-all,sum-lc-Z-2-all,sum-lc-Z-3-all,sum-lc-I-0-all,sum-lc-I-1-all,sum-lc-I-2-all,sum-lc-I-3-all,sum-lc-T-0-all,sum-lc-T-1-all,sum-lc-T-2-all,sum-lc-T-3-all,sum-lc-S-0-all,sum-lc-S-1-all,sum-lc-S-2-all,sum-lc-S-3-all,sum-lc-alpha-0-all,sum-lc-alpha-1-all,sum-lc-alpha-2-all,sum-lc-alpha-3-all,sum-D_lc-chi-0-all,sum-D_lc-chi-1-all,sum-D_lc-chi-2-all,sum-D_lc-chi-3-all,sum-D_lc-Z-0-all,sum-D_lc-Z-1-all,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-I-0-all,sum-D_lc-I-1-all,sum-D_lc-I-2-all,sum-D_lc-I-3-all,sum-D_lc-T-0-all,sum-D_lc-T-1-all,sum-D_lc-T-2-all,sum-D_lc-T-3-all,sum-D_lc-S-0-all,sum-D_lc-S-1-all,sum-D_lc-S-2-all,sum-D_lc-S-3-all,sum-D_lc-alpha-0-all,sum-D_lc-alpha-1-all,sum-D_lc-alpha-2-all,sum-D_lc-alpha-3-all,sum-func-chi-0-all,sum-func-chi-1-all,sum-func-chi-2-all,sum-func-chi-3-all,sum-func-Z-0-all,sum-func-Z-1-all,sum-func-Z-2-all,sum-func-Z-3-all,sum-func-I-0-all,sum-func-I-1-all,sum-func-I-2-all,sum-func-I-3-all,sum-func-T-0-all,sum-func-T-1-all,sum-func-T-2-all,sum-func-T-3-all,sum-func-S-0-all,sum-func-S-1-all,sum-func-S-2-all,sum-func-S-3-all,sum-func-alpha-0-all,sum-func-alpha-1-all,sum-func-alpha-2-all,sum-func-alpha-3-all,sum-D_func-chi-0-all,sum-D_func-chi-1-all,sum-D_func-chi-2-all,sum-D_func-chi-3-all,sum-D_func-Z-0-all,sum-D_func-Z-1-all,sum-D_func-Z-2-all,sum-D_func-Z-3-all,sum-D_func-I-0-all,sum-D_func-I-1-all,sum-D_func-I-2-all,sum-D_func-I-3-all,sum-D_func-T-0-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-S-0-all,sum-D_func-S-1-all,sum-D_func-S-2-all,sum-D_func-S-3-all,sum-D_func-alpha-0-all,sum-D_func-alpha-1-all,sum-D_func-alpha-2-all,sum-D_func-alpha-3-all,sum-f-lig-chi-0,sum-f-lig-chi-1,sum-f-lig-chi-2,sum-f-lig-chi-3,sum-f-lig-Z-0,sum-f-lig-Z-1,sum-f-lig-Z-2,sum-f-lig-Z-3,sum-f-lig-I-0,sum-f-lig-I-1,sum-f-lig-I-2,sum-f-lig-I-3,sum-f-lig-T-0,sum-f-lig-T-1,sum-f-lig-T-2,sum-f-lig-T-3,sum-f-lig-S-0,sum-f-lig-S-1,sum-f-lig-S-2,sum-f-lig-S-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_CO2_298.00_1600000,pure_uptake_methane_298.00_580000,pure_uptake_methane_298.00_6500000,logKH_CO2,logKH_CH4,CH4DC,CH4HPSTP,temperature,time,solvent1,solvent2,solvent3,additive,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,additive_category
QINSUD01_clean,0.0,1046.61,2.71915,4.98635,4.96637,430.591,0.0,0.0,0.274561,0.33456,1.21853,430.591,353.3692235726654,0.33456,0.274561,2.4025000000000003,31.991999999999997,23.715,66.09200000000003,625.0,1200.0,900.0,1450.0,1.0,6.0,6.0,16.0,36.0,72.0,132.0,132.0,1.9321,6.088199999999999,6.4217999999999975,11.2312,0.0,-11.34,-5.999999999999999,-17.840000000000003,0.0,102.0,114.0,342.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,74.0,0.0,3.96,3.72,14.159999999999995,9.61,127.96799999999999,94.86,264.36800000000005,2500.0,4800.0,3600.0,5800.0,4.0,24.0,24.0,64.0,144.0,288.0,528.0,528.0,7.728399999999999,24.352799999999995,25.6872,44.92480000000001,0.0,-45.36,-24.0,-71.36000000000001,0.0,408.0,456.0,1368.0,0.0,0.0,0.0,0.0,0.0,96.0,56.0,296.0,0.0,15.84,14.88,56.63999999999999,11.8336,8.771999999999998,24.44693333333333,0.0,64.0,48.0,77.33333333333333,0.0,1.0,1.0,2.6666666666666665,0.0,1.0,3.6666666666666665,2.6666666666666665,0.0,0.5328999999999998,0.5621,0.9830666666666664,0.0,28.09,59.88999999999999,67.83999999999999,0.0,0.0,0.8900000000000005,2.0666666666666664,0.0,0.0,2.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,-2.6666666666666665,0.0,0.0,0.0,-0.040000000000000036,0.6,0.0,0.0,-6.000000000000001,1.3333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.236366666666676,53.78799999999999,83.80053333333333,0.0,165.66666666666666,212.0,183.33333333333331,0.0,4.666666666666667,7.333333333333332,10.666666666666666,0.0,18.0,28.66666666666667,10.666666666666666,0.0,1.886866666666667,3.198066666666667,3.1402666666666668,0.0,142.0032,105.26399999999997,293.3632,0.0,768.0,576.0,928.0,0.0,12.0,12.0,32.0,0.0,12.0,44.0,32.0,0.0,6.394799999999997,6.7452000000000005,11.796799999999998,0.0,337.07999999999987,718.68,814.0799999999997,0.0,0.0,10.680000000000003,24.8,0.0,0.0,24.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,-0.4800000000000004,7.1999999999999975,0.0,0.0,-72.00000000000001,15.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.83640000000014,645.4559999999999,1005.6064,0.0,1988.0,2544.0,2200.0,0.0,56.0,88.0,128.0,0.0,216.0,344.0,128.0,0.0,22.6424,38.3768,37.6832,0.0,-0.5870000000000001,1.423,3.33741e-05,-25.4787117598,1.26302e-05,-19.0245890671,0.4868713447,4.954218898,3.5170994527,5.0096038228,-4.4765904370971485,-4.898589772310174,50.739431089645564,170.3073391579784,140,72,6228.0,887.0,,,0.07399287263298672,0.3325053816857096,-0.11028315946348734,-0.08907943697191055,0.2953774680186113,0.0,0.0,0.0,0.0,0.0,1
BINSAU_clean,1835.75,37635.1,9.52705,21.88013,21.05522,0.0,1.54003,0.7262400000000001,0.0,0.0,0.471575,1835.75,3892.8060223718403,0.7262400000000001,1.54003,2.4025000000000016,21.32799999999999,15.81,37.13800000000001,625.0,800.0,600.0,1400.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.932099999999999,4.0588000000000015,4.281199999999999,8.340000000000002,0.0,-7.560000000000001,-4.0,-11.56,0.0,68.0,76.0,144.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.64,2.4799999999999978,5.120000000000002,57.66000000000004,511.8719999999997,379.44,891.3120000000004,15000.0,19200.0,14400.0,33600.0,24.0,96.0,96.0,192.0,384.0,768.0,1152.0,1920.0,46.37039999999998,97.41120000000002,102.74879999999996,200.16000000000003,0.0,-181.44000000000003,-96.0,-277.44,0.0,1632.0,1824.0,3456.0,0.0,0.0,0.0,0.0,0.0,192.0,96.0,288.0,0.0,63.36000000000001,59.51999999999998,122.88000000000004,11.833599999999995,8.771999999999995,20.60559999999999,17.54399999999999,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.0950000000000002,1.1242,28.08999999999999,59.88999999999999,87.98,119.78,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.23909999999984,926.1090000000007,1505.8356000000013,1973.7930000000013,1809.0,4068.0,6216.0,6996.0,66.0,144.0,234.0,318.0,378.0,972.0,1482.0,1758.0,29.19540000000001,72.072,112.137,137.97899999999998,189.33759999999995,140.35199999999992,329.6895999999998,280.70399999999984,1024.0,768.0,1792.0,1536.0,16.0,16.0,32.0,32.0,16.0,48.0,64.0,96.0,8.526399999999997,8.9936,17.520000000000003,17.9872,449.4399999999998,958.24,1407.68,1916.48,0.0,14.240000000000007,14.240000000000007,28.48000000000001,0.0,32.0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,-32.0,-32.0,-64.0,0.0,-0.6400000000000006,-0.6400000000000006,-1.2800000000000011,0.0,-96.0,-96.0,-192.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6819.825599999997,14817.744000000012,24093.36960000002,31580.68800000002,28944.0,65088.0,99456.0,111936.0,1056.0,2304.0,3744.0,5088.0,6048.0,15552.0,23712.0,28128.0,467.12640000000016,1153.152,1794.1919999999998,2207.664,-0.49,1.256,8.277370000000001e-05,-22.2481837739,1.19098e-05,-12.210680518399998,1.1818870603,25.1025015821,4.6247396548,18.4912956931,-4.082107631322013,-4.92409553151686,182.4370917970189,243.2830618136301,100,168,6228.0,,,,0.054899176141129935,0.3325053816857096,0.3897168405365127,-0.02001043405731853,-0.05900708548098655,0.03818739298371358,0.0,1.0,0.13813800582918406,0.7087691069991956,1
UZAFAD_clean,0.0,1545.28,2.53482,4.26412,4.26341,103.544,0.0,0.0,0.0544514,0.0718,1.31861,103.544,78.52511356655873,0.0718,0.0544514,3.6481,33.0048,41.76533333333333,73.3185333333333,784.0,1120.0,1362.6666666666667,1810.666666666667,1.0,5.333333333333333,8.666666666666666,14.666666666666664,29.33333333333333,76.0,136.0,150.66666666666666,1.4641,4.7754666666666665,7.752066666666668,10.5996,0.0,-7.093333333333334,-5.313333333333332,-10.373333333333337,0.0,109.33333333333331,194.0,346.0,0.0,0.0,0.0,0.0,0.0,15.333333333333336,21.33333333333333,48.66666666666666,0.0,2.5066666666666664,4.079999999999999,8.986666666666666,10.9443,99.0144,125.296,219.9556,2352.0,3360.0,4088.0,5432.0,3.0,16.0,26.0,44.0,88.0,228.0,408.0,452.0,4.3923,14.3264,23.256200000000003,31.7988,0.0,-21.28,-15.939999999999996,-31.120000000000005,0.0,328.0,582.0,1038.0,0.0,0.0,0.0,0.0,0.0,46.0,64.0,146.0,0.0,7.52,12.239999999999998,26.96,10.7968,12.473866666666664,25.11205333333333,22.33157333333333,58.0,63.46666666666666,108.13333333333333,80.93333333333331,1.0,1.5333333333333332,2.9333333333333336,2.6666666666666665,2.6,7.533333333333332,10.666666666666666,8.4,0.54474,0.8352733333333333,1.3749066666666665,1.1265066666666663,38.758,106.01,142.20000000000005,114.608,0.0,1.0913333333333337,1.686,2.1406666666666667,0.0,2.9333333333333327,7.6,10.066666666666666,0.0,0.0,0.0,0.0,0.0,-1.8666666666666667,-1.4666666666666663,-1.3333333333333333,0.0,0.007999999999999962,0.31466666666666665,0.4320000000000001,0.0,-6.613333333333334,-3.5333333333333337,-3.3066666666666675,10.7968,14.5656,32.9624,25.661920000000002,58.0,79.2,131.6,101.2,1.0,1.8,4.0,3.2,4.2,13.8,18.4,19.0,0.54474,1.03026,1.7879999999999996,1.4639200000000003,38.758,136.278,194.868,174.296,0.0,1.1220000000000003,2.2700000000000005,2.45,0.0,2.4,11.6,10.4,0.0,0.0,0.0,0.0,0.0,-1.6,1.6,-2.2,0.0,-0.048000000000000036,0.568,0.3919999999999999,0.0,-8.280000000000001,-2.0800000000000005,-6.480000000000001,170.9302,351.9466,584.6077600000001,684.0567599999998,677.2,1422.4,2005.6,1748.4,25.2,51.6,85.6,107.2,137.2,346.0,500.8,518.4,10.1158,24.00292000000001,35.868080000000006,38.50832000000001,53.984,62.36933333333333,125.56026666666666,111.65786666666668,290.0,317.3333333333333,540.6666666666666,404.6666666666666,5.0,7.666666666666666,14.666666666666668,13.333333333333332,13.0,37.66666666666666,53.33333333333333,42.0,2.7237,4.176366666666667,6.874533333333333,5.632533333333333,193.79,530.05,711.0000000000001,573.04,0.0,5.456666666666668,8.43,10.703333333333333,0.0,14.666666666666664,38.0,50.33333333333333,0.0,0.0,0.0,0.0,0.0,-9.333333333333334,-7.333333333333332,-6.666666666666666,0.0,0.03999999999999981,1.5733333333333333,2.16,0.0,-33.06666666666667,-17.66666666666667,-16.53333333333334,53.984,72.828,164.812,128.3096,290.0,396.0,658.0,506.0,5.0,9.0,20.0,16.0,21.0,69.0,92.0,95.0,2.7237,5.1513,8.939999999999998,7.319600000000001,193.79,681.39,974.34,871.48,0.0,5.610000000000001,11.35,12.250000000000002,0.0,12.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,-8.0,8.0,-11.0,0.0,-0.2400000000000002,2.84,1.9599999999999995,0.0,-41.40000000000001,-10.400000000000002,-32.40000000000001,854.6510000000003,1759.733,2923.038800000001,3420.2838,3386.0,7112.0,10028.0,8742.0,126.0,258.0,428.0,536.0,686.0,1730.0,2504.0,2592.0,50.57899999999999,120.01460000000004,179.34040000000005,192.54160000000007,-0.48200000000000004,1.111,2.8129e-05,-27.623321946300006,3.69307e-06,-19.5975071258,0.3364715296,3.685742023,0.7312481701000001,1.4658527248,-4.550845706946122,-5.432612460470977,27.0248777359458,53.926279674104244,170,72,962.0,,,,-0.1366948190008284,-0.33416128498095704,-0.11028315946348734,0.08307313198573059,-0.12961046440294952,0.0,0.0,0.0,0.0,0.0,1
FIHHOV_clean,116.786,8905.0,4.23046,6.48503,4.73284,551.072,0.0310476,0.04202,0.13491899999999998,0.1826,1.35341,667.8580000000002,493.4631781943387,0.22462,0.16596660000000002,2.7225,21.824,33.65999999999999,48.79599999999999,900.0,920.0,1440.0,2080.0,1.0,4.0,8.0,10.666666666666666,16.0,48.0,96.0,112.0,1.7161000000000002,3.8601333333333336,8.069600000000003,10.619733333333334,0.0,-6.626666666666666,-7.2,-11.973333333333334,0.0,89.33333333333331,192.0,250.66666666666663,0.0,0.0,0.0,0.0,0.0,4.0,8.0,14.666666666666664,0.0,2.293333333333333,4.32,5.866666666666667,16.334999999999994,130.944,201.95999999999995,292.7759999999999,5400.0,5520.0,8640.0,12480.0,6.0,24.0,48.0,64.0,96.0,288.0,576.0,672.0,10.296600000000002,23.1608,48.41760000000002,63.7184,0.0,-39.76,-43.2,-71.84000000000002,0.0,536.0,1152.0,1504.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,88.0,0.0,13.760000000000002,25.92,35.2,10.5376,19.89,25.8068,12.647999999999998,56.5,108.0,140.0,69.0,1.0,2.5,3.0,1.5,8.5,25.5,26.0,13.0,0.5476999999999999,1.4360500000000005,1.7025000000000003,0.8508500000000001,41.425,197.1850000000001,211.23,101.7,0.0,1.4250000000000007,1.4250000000000007,1.1350000000000002,0.0,3.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.5,0.0,-0.06000000000000005,-0.06000000000000005,-0.05000000000000005,0.0,-10.8,-10.8,-7.95,11.349360000000004,15.063439999999995,36.53679999999999,41.26883999999999,60.5,82.6,196.2,222.9,1.0,1.9,3.9,4.8,5.5,17.9,31.0,35.2,0.5520199999999998,1.12095,2.22337,2.7767600000000003,69.81952000000001,165.69300000000004,308.47832,460.9224,0.0,0.6409999999999999,0.6820000000000004,2.065000000000001,0.0,1.4,1.5,4.5,0.0,0.0,0.0,0.0,0.0,-0.7,0.2,-1.6,0.0,-0.028000000000000025,-0.00600000000000005,-0.03600000000000013,0.0,-4.56,-2.8299999999999987,-7.667999999999997,249.38299999999998,607.3903999999999,1076.4322999999997,1290.8064,1319.5,3268.0,5740.0,6771.0,32.5,87.0,148.0,179.0,280.0,905.0,1443.0,1397.0,18.26605,50.3871,85.08560000000003,101.67989999999998,84.3008,159.11999999999995,206.4544,101.18399999999998,452.0,864.0,1120.0,552.0,8.0,20.0,24.0,12.0,68.0,204.0,208.0,104.0,4.381599999999999,11.488400000000002,13.620000000000005,6.806800000000001,331.4,1577.4800000000007,1689.84,813.5999999999997,0.0,11.400000000000004,11.400000000000004,9.080000000000002,0.0,24.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-20.0,0.0,-0.4800000000000004,-0.4800000000000004,-0.4000000000000004,0.0,-86.4,-86.4,-63.6,90.79488000000002,120.50751999999996,292.29439999999994,330.1507199999998,484.0,660.8,1569.6,1783.2,8.0,15.2,31.2,38.4,44.0,143.2,248.0,281.6,4.416159999999999,8.967600000000003,17.78696,22.21408000000001,558.5561600000002,1325.5440000000006,2467.82656,3687.3792,0.0,5.127999999999999,5.456000000000002,16.520000000000007,0.0,11.2,12.0,36.0,0.0,0.0,0.0,0.0,0.0,-5.6,1.5999999999999996,-12.8,0.0,-0.2240000000000002,-0.0480000000000004,-0.28800000000000103,0.0,-36.48,-22.63999999999999,-61.344,1995.0639999999999,4859.123199999999,8611.458399999998,10326.4512,10556.0,26144.0,45920.0,54168.0,260.0,696.0,1184.0,1432.0,2240.0,7240.0,11544.0,11176.0,146.1284,403.0968,680.6848000000002,813.4391999999997,-0.698,1.6540000000000001,0.000971214,-38.0522748552,1.15321e-05,-17.1391426395,2.2270634407,5.2415835063,1.681162464,2.9975964281,-3.012685065891013,-4.938091600305691,49.70753371377637,113.18693498761606,80,48,6228.0,702.0,,944.0,0.07399287263298672,0.3325053816857096,-0.11028315946348734,-0.08907943697191055,0.2953774680186113,0.0,0.0,0.0,0.0,0.0,2
GISZUF_clean,518.148,6369.35,5.07662,5.98913,5.98299,161.11,0.118142,0.15502000000000002,0.0646876,0.08488000000000001,1.31215,679.258,517.667949548451,0.2399000000000001,0.1828296,2.8560999999999988,21.451733333333326,28.7976,66.06773333333332,2304.0,1408.0,2560.0,3328.0,1.0,4.0,6.666666666666668,14.666666666666664,18.0,48.0,96.0,120.0,2.1904,4.400533333333333,8.090666666666666,13.32,0.0,-5.933333333333334,-5.7733333333333325,-14.306666666666665,0.0,162.66666666666666,266.6666666666667,634.6666666666666,0.0,0.0,0.0,0.0,0.0,7.333333333333332,8.666666666666666,39.333333333333336,0.0,2.9466666666666668,4.4,12.706666666666667,34.27319999999999,257.4208,345.5712,792.8127999999997,27648.0,16896.0,30720.0,39936.0,12.0,48.0,80.0,176.0,216.0,576.0,1152.0,1440.0,26.2848,52.8064,97.08799999999998,159.84,0.0,-71.2,-69.27999999999999,-171.67999999999995,0.0,1952.0,3200.0,7616.0,0.0,0.0,0.0,0.0,0.0,88.0,104.0,472.0,0.0,35.36000000000001,52.79999999999999,152.48000000000005,10.5376,12.189600000000004,32.19040000000001,10.564,56.5,106.0,145.0,28.0,1.0,1.5,3.5,1.5,2.5,8.0,9.5,5.0,0.5476999999999999,0.9498,1.6543500000000004,0.56625,41.425,135.03,159.05500000000004,75.11000000000001,0.0,0.92,1.33,1.085,0.0,-3.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.5,0.0,-0.16500000000000006,0.35999999999999993,0.3700000000000001,0.0,-10.949999999999998,-1.0,0.9500000000000002,5.053933333333333,8.8752,11.8336,0.0,64.0,128.0,64.0,0.0,0.5,1.0,1.0,0.0,3.0,4.0,1.0,0.0,0.3510333333333333,0.7446,0.5328999999999998,0.0,72.08999999999997,102.81999999999996,28.09,0.0,0.0,-0.2866666666666666,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09666666666666668,0.0,0.0,0.0,4.7,0.0,0.0,171.9086,365.7768,609.5665999999998,694.4119999999997,796.0,1832.0,2216.0,1988.0,26.5,56.0,92.0,116.0,150.0,384.0,554.0,664.0,11.194800000000004,27.52600000000001,40.452400000000026,44.7036,168.6016,195.03360000000006,515.0464000000002,169.024,904.0,1696.0,2320.0,448.0,16.0,24.0,56.0,24.0,40.0,128.0,152.0,80.0,8.763199999999998,15.1968,26.46960000000001,9.06,662.8000000000002,2160.48,2544.880000000001,1201.7600000000002,0.0,14.72,21.28,17.36,0.0,-48.0,112.0,104.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,8.0,0.0,-2.640000000000001,5.759999999999999,5.920000000000001,0.0,-175.19999999999996,-16.0,15.200000000000005,80.86293333333333,142.0032,189.3376,0.0,1024.0,2048.0,1024.0,0.0,8.0,16.0,16.0,0.0,48.0,64.0,16.0,0.0,5.616533333333333,11.9136,8.526399999999997,0.0,1153.4399999999996,1645.1199999999994,449.44,0.0,0.0,-4.586666666666666,0.0,0.0,0.0,42.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.5466666666666669,0.0,0.0,0.0,75.2,0.0,0.0,2750.5376,5852.428800000002,9753.065599999994,11110.591999999995,12736.0,29312.0,35456.0,31808.0,424.0,896.0,1472.0,1856.0,2400.0,6144.0,8864.0,10624.0,179.11680000000004,440.41600000000017,647.2384000000002,715.2575999999997,-0.513,1.216,0.0538782,-52.002855019399995,1.5843399999999998e-05,-19.0177071237,4.2776460555,6.6948774678,2.4191661492,3.889722624100001,-1.2685869219157475,-4.8001516129745845,53.83428490396594,142.39537176390385,170,24,962.0,,,,-0.1366948190008284,-0.33416128498095704,-0.11028315946348734,0.08307313198573059,-0.12961046440294952,0.0,0.0,0.0,0.0,0.0,1
